id,title,body
"YSC2190129000","Card Was Picked Up By The United States Postal Service","On May 6, 2021, the Post Office picked up mail containing your new card for Receipt Number YSC2190129000. We mailed your card to the address you gave us. The tracking number assigned is 9205590153708406318585. You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406318585"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section. If you did not receive the card, please go to <a href=""https://egov.uscis.gov/e-Request/Intro.do"" target=""_blank"">www.uscis.gov/e-request</a> to request that we resend the card to you. If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129001","Card Was Delivered To Me By The Post Office","On May 3, 2021, the Post Office delivered your new card for Receipt Number YSC2190129001, to the address that you gave us.  The tracking number assigned is 9205590153708406075815.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406075815"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129002","Card Was Delivered To Me By The Post Office","On May 20, 2021, the Post Office delivered your new card for Receipt Number YSC2190129002, to the address that you gave us.  The tracking number assigned is 9205590153708406865201.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406865201"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129003","Response To USCIS' Request For Evidence Was Received","On May 17, 2021, we received your response to our Request for Evidence for your Form I-765, Application for Employment Authorization, Receipt Number YSC2190129003.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a>  to give us your new mailing address."
"YSC2190129004","Card Was Delivered To Me By The Post Office","On May 13, 2021, the Post Office delivered your new card for Receipt Number YSC2190129004, to the address that you gave us.  The tracking number assigned is 9205590153708406539331.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406539331"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129005","Card Was Delivered To Me By The Post Office","On May 5, 2021, the Post Office delivered your new card for Receipt Number YSC2190129005, to the address that you gave us.  The tracking number assigned is 9205590153708406152059.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406152059"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129006","Card Was Picked Up By The United States Postal Service","On May 4, 2021, the Post Office picked up mail containing your new card for Receipt Number YSC2190129006. We mailed your card to the address you gave us. The tracking number assigned is 9205590153708406249391. You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406249391"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section. If you did not receive the card, please go to <a href=""https://egov.uscis.gov/e-Request/Intro.do"" target=""_blank"">www.uscis.gov/e-request</a> to request that we resend the card to you. If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129007","Card Was Delivered To Me By The Post Office","On May 5, 2021, the Post Office delivered your new card for Receipt Number YSC2190129007, to the address that you gave us.  The tracking number assigned is 9205590153708406182490.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406182490"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129008","Card Was Delivered To Me By The Post Office","On May 11, 2021, the Post Office delivered your new card for Receipt Number YSC2190129008, to the address that you gave us.  The tracking number assigned is 9205590153708406345970.  You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406345970"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section.  If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
"YSC2190129009","Card Was Picked Up By The United States Postal Service","On May 4, 2021, the Post Office picked up mail containing your new card for Receipt Number YSC2190129009. We mailed your card to the address you gave us. The tracking number assigned is 9205590153708406244600. You can use your tracking number at <a href=""https://tools.usps.com/go/TrackConfirmAction_input?origTrackNum=9205590153708406244600"" target=""_blank"">www.USPS.com</a> in the Quick Tools Tracking section. If you did not receive the card, please go to <a href=""https://egov.uscis.gov/e-Request/Intro.do"" target=""_blank"">www.uscis.gov/e-request</a> to request that we resend the card to you. If you move, go to <a href=""https://egov.uscis.gov/coa/displayCOAForm.do"" target=""_blank"">www.uscis.gov/addresschange</a> to give us your new mailing address."
